,Unnamed: 0,tanggal_kejadian,kota_administrasi,lokasi,rw,jumlah_terdampak_jiwa,ketinggian_air,kluster
32,11,2018-01-18,jakarta utara,"jakarta utara, cengkareng timur",13,0,40,0
33,12,2018-02-15,jakarta pusat,"jakarta pusat, cempaka putih timur",5,0,35,0
34,12,2018-02-15,jakarta pusat,"jakarta pusat, cempaka putih timur",7,0,35,0
35,12,2018-02-15,jakarta pusat,"jakarta pusat, cempaka putih timur",8,0,35,0
36,13,2018-02-16,jakarta pusat,"jakarta pusat, cempaka putih timur",5,0,35,0
37,13,2018-02-16,jakarta pusat,"jakarta pusat, cempaka putih timur",7,0,35,0
38,13,2018-02-16,jakarta pusat,"jakarta pusat, cempaka putih timur",8,0,35,0
39,14,2018-02-15,jakarta pusat,"jakarta pusat, serdang",1,0,50,0
40,14,2018-02-15,jakarta pusat,"jakarta pusat, serdang",7,0,50,0
41,15,2018-02-01,jakarta utara,"jakarta utara, kamal muara",1,0,10,0
42,15,2018-02-01,jakarta utara,"jakarta utara, kamal muara",2,0,10,0
43,15,2018-02-01,jakarta utara,"jakarta utara, kamal muara",4,0,10,0
44,16,2018-02-15,jakarta utara,"jakarta utara, kamal muara",1,0,10,0
45,16,2018-02-15,jakarta utara,"jakarta utara, kamal muara",2,0,10,0
46,16,2018-02-15,jakarta utara,"jakarta utara, kamal muara",4,0,10,0
47,17,2018-02-15,jakarta utara,"jakarta utara, penjaringan",12,0,35,0
48,17,2018-02-15,jakarta utara,"jakarta utara, penjaringan",17,0,35,0
49,18,2018-02-15,jakarta utara,"jakarta utara, kapuk muara",1,0,15,0
50,19,2018-02-15,jakarta utara,"jakarta utara, sukapura",1,30,50,0
51,19,2018-02-15,jakarta utara,"jakarta utara, sukapura",10,30,50,0
52,20,2018-02-16,jakarta utara,"jakarta utara, sukapura",1,30,50,0
53,20,2018-02-16,jakarta utara,"jakarta utara, sukapura",10,30,50,0
54,21,2018-02-15,jakarta utara,"jakarta utara, pegangsaan dua",3,100,70,0
55,22,2018-02-16,jakarta utara,"jakarta utara, pegangsaan dua",3,100,70,0
56,23,2018-02-15,jakarta utara,"jakarta utara, tugu selatan",4,140,40,0
57,24,2018-02-16,jakarta utara,"jakarta utara, tugu selatan",4,140,40,0
58,25,2018-02-05,jakarta barat,"jakarta barat, tegal alur",1,0,30,0
59,25,2018-02-05,jakarta barat,"jakarta barat, tegal alur",2,0,30,0
60,25,2018-02-05,jakarta barat,"jakarta barat, tegal alur",3,0,30,0
61,25,2018-02-05,jakarta barat,"jakarta barat, tegal alur",4,0,30,0
62,25,2018-02-05,jakarta barat,"jakarta barat, tegal alur",5,0,30,0
63,25,2018-02-05,jakarta barat,"jakarta barat, tegal alur",6,0,30,0
64,25,2018-02-05,jakarta barat,"jakarta barat, tegal alur",7,0,30,0
65,25,2018-02-05,jakarta barat,"jakarta barat, tegal alur",8,0,30,0
66,25,2018-02-05,jakarta barat,"jakarta barat, tegal alur",9,0,30,0
67,25,2018-02-05,jakarta barat,"jakarta barat, tegal alur",10,0,30,0
68,25,2018-02-05,jakarta barat,"jakarta barat, tegal alur",11,0,30,0
69,25,2018-02-05,jakarta barat,"jakarta barat, tegal alur",12,0,30,0
70,25,2018-02-05,jakarta barat,"jakarta barat, tegal alur",13,0,30,0
71,25,2018-02-05,jakarta barat,"jakarta barat, tegal alur",14,0,30,0
72,25,2018-02-05,jakarta barat,"jakarta barat, tegal alur",15,0,30,0
73,25,2018-02-05,jakarta barat,"jakarta barat, tegal alur",16,0,30,0
74,26,2018-02-15,jakarta barat,"jakarta barat, tegal alur",1,0,30,0
75,26,2018-02-15,jakarta barat,"jakarta barat, tegal alur",2,0,30,0
76,26,2018-02-15,jakarta barat,"jakarta barat, tegal alur",3,0,30,0
77,26,2018-02-15,jakarta barat,"jakarta barat, tegal alur",4,0,30,0
78,26,2018-02-15,jakarta barat,"jakarta barat, tegal alur",5,0,30,0
79,26,2018-02-15,jakarta barat,"jakarta barat, tegal alur",6,0,30,0
80,26,2018-02-15,jakarta barat,"jakarta barat, tegal alur",7,0,30,0
81,26,2018-02-15,jakarta barat,"jakarta barat, tegal alur",8,0,30,0
82,26,2018-02-15,jakarta barat,"jakarta barat, tegal alur",9,0,30,0
83,26,2018-02-15,jakarta barat,"jakarta barat, tegal alur",10,0,30,0
84,26,2018-02-15,jakarta barat,"jakarta barat, tegal alur",11,0,30,0
85,26,2018-02-15,jakarta barat,"jakarta barat, tegal alur",12,0,30,0
86,26,2018-02-15,jakarta barat,"jakarta barat, tegal alur",13,0,30,0
87,26,2018-02-15,jakarta barat,"jakarta barat, tegal alur",14,0,30,0
88,26,2018-02-15,jakarta barat,"jakarta barat, tegal alur",15,0,30,0
89,26,2018-02-15,jakarta barat,"jakarta barat, tegal alur",16,0,30,0
90,27,2018-02-17,jakarta barat,"jakarta barat, tegal alur",1,0,30,0
91,27,2018-02-17,jakarta barat,"jakarta barat, tegal alur",2,0,30,0
92,27,2018-02-17,jakarta barat,"jakarta barat, tegal alur",3,0,30,0
93,27,2018-02-17,jakarta barat,"jakarta barat, tegal alur",4,0,30,0
94,27,2018-02-17,jakarta barat,"jakarta barat, tegal alur",5,0,30,0
95,27,2018-02-17,jakarta barat,"jakarta barat, tegal alur",6,0,30,0
96,27,2018-02-17,jakarta barat,"jakarta barat, tegal alur",7,0,30,0
97,27,2018-02-17,jakarta barat,"jakarta barat, tegal alur",8,0,30,0
98,27,2018-02-17,jakarta barat,"jakarta barat, tegal alur",9,0,30,0
99,27,2018-02-17,jakarta barat,"jakarta barat, tegal alur",10,0,30,0
100,27,2018-02-17,jakarta barat,"jakarta barat, tegal alur",11,0,30,0
101,27,2018-02-17,jakarta barat,"jakarta barat, tegal alur",12,0,30,0
102,27,2018-02-17,jakarta barat,"jakarta barat, tegal alur",13,0,30,0
103,27,2018-02-17,jakarta barat,"jakarta barat, tegal alur",14,0,30,0
104,27,2018-02-17,jakarta barat,"jakarta barat, tegal alur",15,0,30,0
105,27,2018-02-17,jakarta barat,"jakarta barat, tegal alur",16,0,30,0
106,28,2018-02-15,jakarta barat,"jakarta barat, kamal",1,0,50,0
107,28,2018-02-15,jakarta barat,"jakarta barat, kamal",2,0,50,0
108,28,2018-02-15,jakarta barat,"jakarta barat, kamal",3,0,50,0
109,28,2018-02-15,jakarta barat,"jakarta barat, kamal",4,0,50,0
110,28,2018-02-15,jakarta barat,"jakarta barat, kamal",5,0,50,0
111,28,2018-02-15,jakarta barat,"jakarta barat, kamal",6,0,50,0
112,28,2018-02-15,jakarta barat,"jakarta barat, kamal",7,0,50,0
113,28,2018-02-15,jakarta barat,"jakarta barat, kamal",8,0,50,0
114,28,2018-02-15,jakarta barat,"jakarta barat, kamal",9,0,50,0
115,29,2018-02-15,jakarta barat,"jakarta barat, kapuk",1,0,60,0
116,29,2018-02-15,jakarta barat,"jakarta barat, kapuk",2,0,60,0
117,29,2018-02-15,jakarta barat,"jakarta barat, kapuk",3,0,60,0
118,29,2018-02-15,jakarta barat,"jakarta barat, kapuk",4,0,60,0
119,29,2018-02-15,jakarta barat,"jakarta barat, kapuk",5,0,60,0
120,29,2018-02-15,jakarta barat,"jakarta barat, kapuk",6,0,60,0
121,29,2018-02-15,jakarta barat,"jakarta barat, kapuk",7,0,60,0
122,29,2018-02-15,jakarta barat,"jakarta barat, kapuk",9,0,60,0
123,29,2018-02-15,jakarta barat,"jakarta barat, kapuk",10,0,60,0
124,29,2018-02-15,jakarta barat,"jakarta barat, kapuk",11,0,60,0
125,29,2018-02-15,jakarta barat,"jakarta barat, kapuk",12,0,60,0
126,29,2018-02-15,jakarta barat,"jakarta barat, kapuk",13,0,60,0
127,29,2018-02-15,jakarta barat,"jakarta barat, kapuk",15,0,60,0
128,29,2018-02-15,jakarta barat,"jakarta barat, kapuk",16,0,60,0
129,30,2018-02-16,jakarta barat,"jakarta barat, kapuk",1,0,60,0
130,30,2018-02-16,jakarta barat,"jakarta barat, kapuk",2,0,60,0
131,30,2018-02-16,jakarta barat,"jakarta barat, kapuk",3,0,60,0
132,30,2018-02-16,jakarta barat,"jakarta barat, kapuk",4,0,60,0
133,30,2018-02-16,jakarta barat,"jakarta barat, kapuk",5,0,60,0
134,30,2018-02-16,jakarta barat,"jakarta barat, kapuk",6,0,60,0
135,30,2018-02-16,jakarta barat,"jakarta barat, kapuk",7,0,60,0
136,30,2018-02-16,jakarta barat,"jakarta barat, kapuk",9,0,60,0
137,30,2018-02-16,jakarta barat,"jakarta barat, kapuk",10,0,60,0
138,30,2018-02-16,jakarta barat,"jakarta barat, kapuk",11,0,60,0
139,30,2018-02-16,jakarta barat,"jakarta barat, kapuk",12,0,60,0
140,30,2018-02-16,jakarta barat,"jakarta barat, kapuk",13,0,60,0
141,30,2018-02-16,jakarta barat,"jakarta barat, kapuk",15,0,60,0
142,30,2018-02-16,jakarta barat,"jakarta barat, kapuk",16,0,60,0
143,31,2018-02-15,jakarta barat,"jakarta barat, rawa buaya",1,0,30,0
144,31,2018-02-15,jakarta barat,"jakarta barat, rawa buaya",2,0,30,0
145,31,2018-02-15,jakarta barat,"jakarta barat, rawa buaya",5,0,30,0
146,31,2018-02-15,jakarta barat,"jakarta barat, rawa buaya",11,0,30,0
147,32,2018-02-15,jakarta barat,"jakarta barat, duri kosambi",4,0,50,0
148,33,2018-02-16,jakarta barat,"jakarta barat, duri kosambi",4,0,50,0
149,34,2018-02-15,jakarta barat,"jakarta barat, cengkareng barat",4,0,80,0
150,34,2018-02-15,jakarta barat,"jakarta barat, cengkareng barat",6,0,80,0
151,34,2018-02-15,jakarta barat,"jakarta barat, cengkareng barat",9,0,80,0
152,34,2018-02-15,jakarta barat,"jakarta barat, cengkareng barat",10,0,80,0
153,34,2018-02-15,jakarta barat,"jakarta barat, cengkareng barat",11,0,80,0
154,34,2018-02-15,jakarta barat,"jakarta barat, cengkareng barat",16,0,80,0
155,35,2018-02-16,jakarta barat,"jakarta barat, cengkareng barat",4,0,80,0
156,35,2018-02-16,jakarta barat,"jakarta barat, cengkareng barat",6,0,80,0
157,35,2018-02-16,jakarta barat,"jakarta barat, cengkareng barat",9,0,80,0
158,35,2018-02-16,jakarta barat,"jakarta barat, cengkareng barat",10,0,80,0
159,35,2018-02-16,jakarta barat,"jakarta barat, cengkareng barat",11,0,80,0
160,35,2018-02-16,jakarta barat,"jakarta barat, cengkareng barat",16,0,80,0
161,36,2018-02-15,jakarta barat,"jakarta barat, cengkareng timur",3,0,80,0
162,36,2018-02-15,jakarta barat,"jakarta barat, cengkareng timur",12,0,80,0
163,36,2018-02-15,jakarta barat,"jakarta barat, cengkareng timur",13,0,80,0
164,36,2018-02-15,jakarta barat,"jakarta barat, cengkareng timur",14,0,80,0
165,36,2018-02-15,jakarta barat,"jakarta barat, cengkareng timur",16,0,80,0
166,37,2018-02-16,jakarta barat,"jakarta barat, cengkareng timur",3,0,80,0
167,37,2018-02-16,jakarta barat,"jakarta barat, cengkareng timur",12,0,80,0
168,37,2018-02-16,jakarta barat,"jakarta barat, cengkareng timur",13,0,80,0
169,37,2018-02-16,jakarta barat,"jakarta barat, cengkareng timur",14,0,80,0
170,37,2018-02-16,jakarta barat,"jakarta barat, cengkareng timur",16,0,80,0
171,38,2018-02-15,jakarta barat,"jakarta barat, kembangan utara",4,0,30,0
172,38,2018-02-15,jakarta barat,"jakarta barat, kembangan utara",10,0,30,0
173,39,2018-02-15,jakarta barat,"jakarta barat, duri kepa",1,0,60,0
174,39,2018-02-15,jakarta barat,"jakarta barat, duri kepa",2,0,60,0
175,39,2018-02-15,jakarta barat,"jakarta barat, duri kepa",3,0,60,0
176,39,2018-02-15,jakarta barat,"jakarta barat, duri kepa",4,0,60,0
177,39,2018-02-15,jakarta barat,"jakarta barat, duri kepa",10,0,60,0
178,40,2018-02-15,jakarta barat,"jakarta barat, wijaya kusuma",3,0,50,0
179,40,2018-02-15,jakarta barat,"jakarta barat, wijaya kusuma",16,0,50,0
180,41,2018-02-16,jakarta barat,"jakarta barat, wijaya kusuma",3,0,50,0
181,41,2018-02-16,jakarta barat,"jakarta barat, wijaya kusuma",16,0,50,0
182,42,2018-02-15,jakarta barat,"jakarta barat, jelambar baru",1,0,30,0
183,43,2018-02-16,jakarta barat,"jakarta barat, jelambar baru",1,0,30,0
184,44,2018-02-15,jakarta barat,"jakarta barat, jati pulo",5,0,50,0
185,45,2018-02-16,jakarta barat,"jakarta barat, jati pulo",5,0,50,0
186,46,2018-02-05,jakarta selatan,"jakarta selatan, pondok labu",3,480,50,0
187,47,2018-02-06,jakarta selatan,"jakarta selatan, pondok labu",3,480,50,0
188,48,2018-02-05,jakarta selatan,"jakarta selatan, pangadegan",1,2993,300,2
189,48,2018-02-05,jakarta selatan,"jakarta selatan, pangadegan",2,2993,300,2
190,49,2018-02-06,jakarta selatan,"jakarta selatan, pangadegan",1,2993,300,2
191,49,2018-02-06,jakarta selatan,"jakarta selatan, pangadegan",2,2993,300,2
192,50,2018-02-07,jakarta selatan,"jakarta selatan, pangadegan",1,2993,300,2
193,50,2018-02-07,jakarta selatan,"jakarta selatan, pangadegan",2,2993,300,2
194,51,2018-02-08,jakarta selatan,"jakarta selatan, pangadegan",1,2993,300,2
195,51,2018-02-08,jakarta selatan,"jakarta selatan, pangadegan",2,2993,300,2
196,52,2018-02-09,jakarta selatan,"jakarta selatan, pangadegan",1,2993,300,2
197,52,2018-02-09,jakarta selatan,"jakarta selatan, pangadegan",2,2993,300,2
198,53,2018-02-05,jakarta selatan,"jakarta selatan, rawa jati",1,1509,250,0
199,53,2018-02-05,jakarta selatan,"jakarta selatan, rawa jati",3,1509,250,0
200,53,2018-02-05,jakarta selatan,"jakarta selatan, rawa jati",7,1509,250,0
201,54,2018-02-06,jakarta selatan,"jakarta selatan, rawa jati",1,1509,250,0
202,54,2018-02-06,jakarta selatan,"jakarta selatan, rawa jati",3,1509,250,0
203,54,2018-02-06,jakarta selatan,"jakarta selatan, rawa jati",7,1509,250,0
204,55,2018-02-07,jakarta selatan,"jakarta selatan, rawa jati",1,1509,250,0
205,55,2018-02-07,jakarta selatan,"jakarta selatan, rawa jati",3,1509,250,0
206,55,2018-02-07,jakarta selatan,"jakarta selatan, rawa jati",7,1509,250,0
207,56,2018-02-05,jakarta selatan,"jakarta selatan, pejaten timur",5,962,200,0
208,56,2018-02-05,jakarta selatan,"jakarta selatan, pejaten timur",6,962,200,0
209,56,2018-02-05,jakarta selatan,"jakarta selatan, pejaten timur",7,962,200,0
210,56,2018-02-05,jakarta selatan,"jakarta selatan, pejaten timur",8,962,200,0
211,57,2018-02-06,jakarta selatan,"jakarta selatan, pejaten timur",5,962,200,0
212,57,2018-02-06,jakarta selatan,"jakarta selatan, pejaten timur",6,962,200,0
213,57,2018-02-06,jakarta selatan,"jakarta selatan, pejaten timur",7,962,200,0
214,57,2018-02-06,jakarta selatan,"jakarta selatan, pejaten timur",8,962,200,0
215,58,2018-02-07,jakarta selatan,"jakarta selatan, pejaten timur",5,962,200,0
216,58,2018-02-07,jakarta selatan,"jakarta selatan, pejaten timur",6,962,200,0
217,58,2018-02-07,jakarta selatan,"jakarta selatan, pejaten timur",7,962,200,0
218,58,2018-02-07,jakarta selatan,"jakarta selatan, pejaten timur",8,962,200,0
219,59,2018-02-25,jakarta selatan,"jakarta selatan, pejaten timur",5,962,200,0
220,59,2018-02-25,jakarta selatan,"jakarta selatan, pejaten timur",6,962,200,0
221,59,2018-02-25,jakarta selatan,"jakarta selatan, pejaten timur",7,962,200,0
222,59,2018-02-25,jakarta selatan,"jakarta selatan, pejaten timur",8,962,200,0
223,60,2018-02-26,jakarta selatan,"jakarta selatan, pejaten timur",5,962,200,0
224,60,2018-02-26,jakarta selatan,"jakarta selatan, pejaten timur",6,962,200,0
225,60,2018-02-26,jakarta selatan,"jakarta selatan, pejaten timur",7,962,200,0
226,60,2018-02-26,jakarta selatan,"jakarta selatan, pejaten timur",8,962,200,0
227,61,2018-02-05,jakarta selatan,"jakarta selatan, kebon baru",10,0,80,0
228,62,2018-02-06,jakarta selatan,"jakarta selatan, kebon baru",10,0,80,0
229,63,2018-02-07,jakarta selatan,"jakarta selatan, kebon baru",10,0,80,0
230,64,2018-02-05,jakarta selatan,"jakarta selatan, manggarai",1,2347,200,2
231,64,2018-02-05,jakarta selatan,"jakarta selatan, manggarai",4,2347,200,2
232,65,2018-02-06,jakarta selatan,"jakarta selatan, manggarai",1,2347,200,2
233,65,2018-02-06,jakarta selatan,"jakarta selatan, manggarai",4,2347,200,2
234,66,2018-02-07,jakarta selatan,"jakarta selatan, manggarai",1,2347,200,2
235,66,2018-02-07,jakarta selatan,"jakarta selatan, manggarai",4,2347,200,2
236,67,2018-02-06,jakarta selatan,"jakarta selatan, bukit duri",10,0,40,0
237,67,2018-02-06,jakarta selatan,"jakarta selatan, bukit duri",11,0,40,0
238,68,2018-02-05,jakarta selatan,"jakarta selatan, lenteng agung",2,0,200,0
239,68,2018-02-05,jakarta selatan,"jakarta selatan, lenteng agung",3,0,200,0
240,68,2018-02-05,jakarta selatan,"jakarta selatan, lenteng agung",4,0,200,0
241,68,2018-02-05,jakarta selatan,"jakarta selatan, lenteng agung",6,0,200,0
242,68,2018-02-05,jakarta selatan,"jakarta selatan, lenteng agung",7,0,200,0
243,69,2018-02-05,jakarta selatan,"jakarta selatan, srengseng sawah",1,265,300,0
244,69,2018-02-05,jakarta selatan,"jakarta selatan, srengseng sawah",2,265,300,0
245,69,2018-02-05,jakarta selatan,"jakarta selatan, srengseng sawah",5,265,300,0
246,69,2018-02-05,jakarta selatan,"jakarta selatan, srengseng sawah",6,265,300,0
247,69,2018-02-05,jakarta selatan,"jakarta selatan, srengseng sawah",7,265,300,0
248,69,2018-02-05,jakarta selatan,"jakarta selatan, srengseng sawah",8,265,300,0
249,69,2018-02-05,jakarta selatan,"jakarta selatan, srengseng sawah",12,265,300,0
250,70,2018-02-06,jakarta selatan,"jakarta selatan, srengseng sawah",1,265,300,0
251,70,2018-02-06,jakarta selatan,"jakarta selatan, srengseng sawah",2,265,300,0
252,70,2018-02-06,jakarta selatan,"jakarta selatan, srengseng sawah",5,265,300,0
253,70,2018-02-06,jakarta selatan,"jakarta selatan, srengseng sawah",6,265,300,0
254,70,2018-02-06,jakarta selatan,"jakarta selatan, srengseng sawah",7,265,300,0
255,70,2018-02-06,jakarta selatan,"jakarta selatan, srengseng sawah",8,265,300,0
256,70,2018-02-06,jakarta selatan,"jakarta selatan, srengseng sawah",12,265,300,0
257,71,2018-02-05,jakarta selatan,"jakarta selatan, bangka",2,0,40,0
258,72,2018-02-06,jakarta selatan,"jakarta selatan, bangka",2,0,40,0
259,73,2018-02-03,jakarta timur,"jakarta timur, rawa terate",4,0,120,0
260,73,2018-02-03,jakarta timur,"jakarta timur, rawa terate",5,0,120,0
261,74,2018-02-05,jakarta timur,"jakarta timur, rawa terate",4,0,120,0
262,74,2018-02-05,jakarta timur,"jakarta timur, rawa terate",5,0,120,0
263,75,2018-02-06,jakarta timur,"jakarta timur, rawa terate",4,0,120,0
264,75,2018-02-06,jakarta timur,"jakarta timur, rawa terate",5,0,120,0
265,76,2018-02-15,jakarta timur,"jakarta timur, rawa terate",4,0,120,0
266,76,2018-02-15,jakarta timur,"jakarta timur, rawa terate",5,0,120,0
267,77,2018-02-16,jakarta timur,"jakarta timur, rawa terate",4,0,120,0
268,77,2018-02-16,jakarta timur,"jakarta timur, rawa terate",5,0,120,0
269,78,2018-02-17,jakarta timur,"jakarta timur, rawa terate",4,0,120,0
270,78,2018-02-17,jakarta timur,"jakarta timur, rawa terate",5,0,120,0
271,79,2018-02-15,jakarta timur,"jakarta timur, cakung barat",3,56,70,0
272,79,2018-02-15,jakarta timur,"jakarta timur, cakung barat",7,56,70,0
273,79,2018-02-15,jakarta timur,"jakarta timur, cakung barat",8,56,70,0
274,80,2018-02-16,jakarta timur,"jakarta timur, cakung barat",3,56,70,0
275,80,2018-02-16,jakarta timur,"jakarta timur, cakung barat",7,56,70,0
276,80,2018-02-16,jakarta timur,"jakarta timur, cakung barat",8,56,70,0
277,81,2018-02-15,jakarta timur,"jakarta timur, jatinegara",1,0,30,0
278,81,2018-02-15,jakarta timur,"jakarta timur, jatinegara",2,0,30,0
279,81,2018-02-15,jakarta timur,"jakarta timur, jatinegara",3,0,30,0
280,81,2018-02-15,jakarta timur,"jakarta timur, jatinegara",5,0,30,0
281,81,2018-02-15,jakarta timur,"jakarta timur, jatinegara",6,0,30,0
282,81,2018-02-15,jakarta timur,"jakarta timur, jatinegara",7,0,30,0
283,81,2018-02-15,jakarta timur,"jakarta timur, jatinegara",8,0,30,0
284,81,2018-02-15,jakarta timur,"jakarta timur, jatinegara",11,0,30,0
285,81,2018-02-15,jakarta timur,"jakarta timur, jatinegara",14,0,30,0
286,82,2018-02-03,jakarta timur,"jakarta timur, kampung melayu",1,3074,220,2
287,82,2018-02-03,jakarta timur,"jakarta timur, kampung melayu",2,3074,220,2
288,82,2018-02-03,jakarta timur,"jakarta timur, kampung melayu",4,3074,220,2
289,82,2018-02-03,jakarta timur,"jakarta timur, kampung melayu",5,3074,220,2
290,82,2018-02-03,jakarta timur,"jakarta timur, kampung melayu",6,3074,220,2
291,82,2018-02-03,jakarta timur,"jakarta timur, kampung melayu",7,3074,220,2
292,82,2018-02-03,jakarta timur,"jakarta timur, kampung melayu",8,3074,220,2
293,83,2018-02-05,jakarta timur,"jakarta timur, kampung melayu",1,3074,220,2
294,83,2018-02-05,jakarta timur,"jakarta timur, kampung melayu",2,3074,220,2
295,83,2018-02-05,jakarta timur,"jakarta timur, kampung melayu",4,3074,220,2
296,83,2018-02-05,jakarta timur,"jakarta timur, kampung melayu",5,3074,220,2
297,83,2018-02-05,jakarta timur,"jakarta timur, kampung melayu",6,3074,220,2
298,83,2018-02-05,jakarta timur,"jakarta timur, kampung melayu",7,3074,220,2
299,83,2018-02-05,jakarta timur,"jakarta timur, kampung melayu",8,3074,220,2
300,84,2018-02-06,jakarta timur,"jakarta timur, kampung melayu",1,3074,220,2
301,84,2018-02-06,jakarta timur,"jakarta timur, kampung melayu",2,3074,220,2
302,84,2018-02-06,jakarta timur,"jakarta timur, kampung melayu",4,3074,220,2
303,84,2018-02-06,jakarta timur,"jakarta timur, kampung melayu",5,3074,220,2
304,84,2018-02-06,jakarta timur,"jakarta timur, kampung melayu",6,3074,220,2
305,84,2018-02-06,jakarta timur,"jakarta timur, kampung melayu",7,3074,220,2
306,84,2018-02-06,jakarta timur,"jakarta timur, kampung melayu",8,3074,220,2
307,85,2018-02-07,jakarta timur,"jakarta timur, kampung melayu",1,3074,220,2
308,85,2018-02-07,jakarta timur,"jakarta timur, kampung melayu",2,3074,220,2
309,85,2018-02-07,jakarta timur,"jakarta timur, kampung melayu",4,3074,220,2
310,85,2018-02-07,jakarta timur,"jakarta timur, kampung melayu",5,3074,220,2
311,85,2018-02-07,jakarta timur,"jakarta timur, kampung melayu",6,3074,220,2
312,85,2018-02-07,jakarta timur,"jakarta timur, kampung melayu",7,3074,220,2
313,85,2018-02-07,jakarta timur,"jakarta timur, kampung melayu",8,3074,220,2
314,86,2018-02-08,jakarta timur,"jakarta timur, kampung melayu",1,3074,220,2
315,86,2018-02-08,jakarta timur,"jakarta timur, kampung melayu",2,3074,220,2
316,86,2018-02-08,jakarta timur,"jakarta timur, kampung melayu",4,3074,220,2
317,86,2018-02-08,jakarta timur,"jakarta timur, kampung melayu",5,3074,220,2
318,86,2018-02-08,jakarta timur,"jakarta timur, kampung melayu",6,3074,220,2
319,86,2018-02-08,jakarta timur,"jakarta timur, kampung melayu",7,3074,220,2
320,86,2018-02-08,jakarta timur,"jakarta timur, kampung melayu",8,3074,220,2
321,87,2018-02-13,jakarta timur,"jakarta timur, kampung melayu",1,3074,220,2
322,87,2018-02-13,jakarta timur,"jakarta timur, kampung melayu",2,3074,220,2
323,87,2018-02-13,jakarta timur,"jakarta timur, kampung melayu",4,3074,220,2
324,87,2018-02-13,jakarta timur,"jakarta timur, kampung melayu",5,3074,220,2
325,87,2018-02-13,jakarta timur,"jakarta timur, kampung melayu",6,3074,220,2
326,87,2018-02-13,jakarta timur,"jakarta timur, kampung melayu",7,3074,220,2
327,87,2018-02-13,jakarta timur,"jakarta timur, kampung melayu",8,3074,220,2
328,88,2018-02-26,jakarta timur,"jakarta timur, kampung melayu",1,3074,220,2
329,88,2018-02-26,jakarta timur,"jakarta timur, kampung melayu",2,3074,220,2
330,88,2018-02-26,jakarta timur,"jakarta timur, kampung melayu",4,3074,220,2
331,88,2018-02-26,jakarta timur,"jakarta timur, kampung melayu",5,3074,220,2
332,88,2018-02-26,jakarta timur,"jakarta timur, kampung melayu",6,3074,220,2
333,88,2018-02-26,jakarta timur,"jakarta timur, kampung melayu",7,3074,220,2
334,88,2018-02-26,jakarta timur,"jakarta timur, kampung melayu",8,3074,220,2
335,89,2018-02-05,jakarta timur,"jakarta timur, bidara cina",3,2642,250,2
336,89,2018-02-05,jakarta timur,"jakarta timur, bidara cina",5,2642,250,2
337,89,2018-02-05,jakarta timur,"jakarta timur, bidara cina",6,2642,250,2
338,89,2018-02-05,jakarta timur,"jakarta timur, bidara cina",7,2642,250,2
339,89,2018-02-05,jakarta timur,"jakarta timur, bidara cina",11,2642,250,2
340,89,2018-02-05,jakarta timur,"jakarta timur, bidara cina",12,2642,250,2
341,89,2018-02-05,jakarta timur,"jakarta timur, bidara cina",14,2642,250,2
342,89,2018-02-05,jakarta timur,"jakarta timur, bidara cina",15,2642,250,2
343,89,2018-02-05,jakarta timur,"jakarta timur, bidara cina",16,2642,250,2
344,90,2018-02-06,jakarta timur,"jakarta timur, bidara cina",3,2642,250,2
345,90,2018-02-06,jakarta timur,"jakarta timur, bidara cina",5,2642,250,2
346,90,2018-02-06,jakarta timur,"jakarta timur, bidara cina",6,2642,250,2
347,90,2018-02-06,jakarta timur,"jakarta timur, bidara cina",7,2642,250,2
348,90,2018-02-06,jakarta timur,"jakarta timur, bidara cina",11,2642,250,2
349,90,2018-02-06,jakarta timur,"jakarta timur, bidara cina",12,2642,250,2
350,90,2018-02-06,jakarta timur,"jakarta timur, bidara cina",14,2642,250,2
351,90,2018-02-06,jakarta timur,"jakarta timur, bidara cina",15,2642,250,2
352,90,2018-02-06,jakarta timur,"jakarta timur, bidara cina",16,2642,250,2
353,91,2018-02-07,jakarta timur,"jakarta timur, bidara cina",3,2642,250,2
354,91,2018-02-07,jakarta timur,"jakarta timur, bidara cina",5,2642,250,2
355,91,2018-02-07,jakarta timur,"jakarta timur, bidara cina",6,2642,250,2
356,91,2018-02-07,jakarta timur,"jakarta timur, bidara cina",7,2642,250,2
357,91,2018-02-07,jakarta timur,"jakarta timur, bidara cina",11,2642,250,2
358,91,2018-02-07,jakarta timur,"jakarta timur, bidara cina",12,2642,250,2
359,91,2018-02-07,jakarta timur,"jakarta timur, bidara cina",14,2642,250,2
360,91,2018-02-07,jakarta timur,"jakarta timur, bidara cina",15,2642,250,2
361,91,2018-02-07,jakarta timur,"jakarta timur, bidara cina",16,2642,250,2
362,92,2018-02-08,jakarta timur,"jakarta timur, bidara cina",3,2642,250,2
363,92,2018-02-08,jakarta timur,"jakarta timur, bidara cina",5,2642,250,2
364,92,2018-02-08,jakarta timur,"jakarta timur, bidara cina",6,2642,250,2
365,92,2018-02-08,jakarta timur,"jakarta timur, bidara cina",7,2642,250,2
366,92,2018-02-08,jakarta timur,"jakarta timur, bidara cina",11,2642,250,2
367,92,2018-02-08,jakarta timur,"jakarta timur, bidara cina",12,2642,250,2
368,92,2018-02-08,jakarta timur,"jakarta timur, bidara cina",14,2642,250,2
369,92,2018-02-08,jakarta timur,"jakarta timur, bidara cina",15,2642,250,2
