,Unnamed: 0,tanggal_kejadian,kota_administrasi,lokasi,rw,jumlah_terdampak_jiwa,ketinggian_air
1610,525,1 januari 2020,jakarta barat,"jakarta barat, semanan",3,2112,31 - 200 
1611,525,1 januari 2020,jakarta barat,"jakarta barat, semanan",4,2112,31 - 200 
1612,525,1 januari 2020,jakarta barat,"jakarta barat, semanan",7,2112,31 - 200 
1613,525,1 januari 2020,jakarta barat,"jakarta barat, semanan",10,2112,31 - 200 
1614,526,1 januari 2020,jakarta barat,"jakarta barat, tegal alur",3,1208,31 - 150 
1615,526,1 januari 2020,jakarta barat,"jakarta barat, tegal alur",4,1208,31 - 150 
1616,526,1 januari 2020,jakarta barat,"jakarta barat, tegal alur",11,1208,31 - 150 
1617,526,1 januari 2020,jakarta barat,"jakarta barat, tegal alur",12,1208,31 - 150 
1618,526,1 januari 2020,jakarta barat,"jakarta barat, tegal alur",15,1208,31 - 150 
1619,527,1 januari 2020,jakarta barat,"jakarta barat, duri kepa",' 02,130,31 - 70 
1620,527,1 januari 2020,jakarta barat,"jakarta barat, duri kepa",3,130,31 - 70 
1621,527,1 januari 2020,jakarta barat,"jakarta barat, duri kepa",4,130,31 - 70 
1622,527,1 januari 2020,jakarta barat,"jakarta barat, duri kepa",5,130,31 - 70 
1623,527,1 januari 2020,jakarta barat,"jakarta barat, duri kepa",9,130,31 - 70 
1624,527,1 januari 2020,jakarta barat,"jakarta barat, duri kepa",13,130,31 - 70 
1625,527,1 januari 2020,jakarta barat,"jakarta barat, duri kepa",14,130,31 - 70 
1626,528,1 januari 2020,jakarta barat,"jakarta barat, kedoya selatan",1,36,10 - 150 
1627,528,1 januari 2020,jakarta barat,"jakarta barat, kedoya selatan",4,36,10 - 150 
1628,528,1 januari 2020,jakarta barat,"jakarta barat, kedoya selatan",5,36,10 - 150 
1629,529,27 januari 2020,jakarta barat,"jakarta barat, kedoya selatan",1,36,10 - 150 
1630,529,27 januari 2020,jakarta barat,"jakarta barat, kedoya selatan",4,36,10 - 150 
1631,529,27 januari 2020,jakarta barat,"jakarta barat, kedoya selatan",5,36,10 - 150 
1632,530,1 januari 2020,jakarta barat,"jakarta barat, kedoya utara",2,1238,31 - 100 
1633,530,1 januari 2020,jakarta barat,"jakarta barat, kedoya utara",4,1238,31 - 100 
1634,530,1 januari 2020,jakarta barat,"jakarta barat, kedoya utara",5,1238,31 - 100 
1635,531,1 januari 2020,jakarta barat,"jakarta barat, sukabumi utara",1,0,10 - 140 
1636,531,1 januari 2020,jakarta barat,"jakarta barat, sukabumi utara",3,0,10 - 140 
1637,531,1 januari 2020,jakarta barat,"jakarta barat, sukabumi utara",4,0,10 - 140 
1638,531,1 januari 2020,jakarta barat,"jakarta barat, sukabumi utara",7,0,10 - 140 
1639,531,1 januari 2020,jakarta barat,"jakarta barat, sukabumi utara",8,0,10 - 140 
1640,531,1 januari 2020,jakarta barat,"jakarta barat, sukabumi utara",10,0,10 - 140 
1641,531,1 januari 2020,jakarta barat,"jakarta barat, sukabumi utara",11,0,10 - 140 
1642,532,18 januari 2020,jakarta barat,"jakarta barat, sukabumi utara",1,0,10 - 140 
1643,532,18 januari 2020,jakarta barat,"jakarta barat, sukabumi utara",3,0,10 - 140 
1644,532,18 januari 2020,jakarta barat,"jakarta barat, sukabumi utara",4,0,10 - 140 
1645,532,18 januari 2020,jakarta barat,"jakarta barat, sukabumi utara",7,0,10 - 140 
1646,532,18 januari 2020,jakarta barat,"jakarta barat, sukabumi utara",8,0,10 - 140 
1647,532,18 januari 2020,jakarta barat,"jakarta barat, sukabumi utara",10,0,10 - 140 
1648,532,18 januari 2020,jakarta barat,"jakarta barat, sukabumi utara",11,0,10 - 140 
1649,533,18 januari 2020,jakarta barat,"jakarta barat, sukabumi selatan",1,0,30 - 100 
1650,533,18 januari 2020,jakarta barat,"jakarta barat, sukabumi selatan",2,0,30 - 100 
1651,533,18 januari 2020,jakarta barat,"jakarta barat, sukabumi selatan",4,0,30 - 100 
1652,533,18 januari 2020,jakarta barat,"jakarta barat, sukabumi selatan",8,0,30 - 100 
1653,534,18 januari 2020,jakarta barat,"jakarta barat, kelapa dua ",4,0,60
1654,535,1 januari 2020,jakarta barat,"jakarta barat, joglo",2,0,31 -  150 
1655,535,1 januari 2020,jakarta barat,"jakarta barat, joglo",6,0,31 -  150 
1656,536,1 januari 2020,jakarta barat,"jakarta barat, kembangan selatan",1,710,31 - 120 
1657,536,1 januari 2020,jakarta barat,"jakarta barat, kembangan selatan",2,710,31 - 120 
1658,536,1 januari 2020,jakarta barat,"jakarta barat, kembangan selatan",3,710,31 - 120 
1659,536,1 januari 2020,jakarta barat,"jakarta barat, kembangan selatan",4,710,31 - 120 
1660,536,1 januari 2020,jakarta barat,"jakarta barat, kembangan selatan",5,710,31 - 120 
1661,536,1 januari 2020,jakarta barat,"jakarta barat, kembangan selatan",6,710,31 - 120 
1662,536,1 januari 2020,jakarta barat,"jakarta barat, kembangan selatan",8,710,31 - 120 
1663,536,1 januari 2020,jakarta barat,"jakarta barat, kembangan selatan",9,710,31 - 120 
1664,537,27 januari 2020,jakarta barat,"jakarta barat, kembangan selatan",1,710,31 - 120 
1665,537,27 januari 2020,jakarta barat,"jakarta barat, kembangan selatan",2,710,31 - 120 
1666,537,27 januari 2020,jakarta barat,"jakarta barat, kembangan selatan",3,710,31 - 120 
1667,537,27 januari 2020,jakarta barat,"jakarta barat, kembangan selatan",4,710,31 - 120 
1668,537,27 januari 2020,jakarta barat,"jakarta barat, kembangan selatan",5,710,31 - 120 
1669,537,27 januari 2020,jakarta barat,"jakarta barat, kembangan selatan",6,710,31 - 120 
1670,537,27 januari 2020,jakarta barat,"jakarta barat, kembangan selatan",8,710,31 - 120 
1671,537,27 januari 2020,jakarta barat,"jakarta barat, kembangan selatan",9,710,31 - 120 
1672,538,1 januari 2020,jakarta barat,"jakarta barat, kembangan utara",1,961,30 - 90 
1673,538,1 januari 2020,jakarta barat,"jakarta barat, kembangan utara",2,961,30 - 90 
1674,538,1 januari 2020,jakarta barat,"jakarta barat, kembangan utara",3,961,30 - 90 
1675,538,1 januari 2020,jakarta barat,"jakarta barat, kembangan utara",4,961,30 - 90 
1676,538,1 januari 2020,jakarta barat,"jakarta barat, kembangan utara",5,961,30 - 90 
1677,538,1 januari 2020,jakarta barat,"jakarta barat, kembangan utara",6,961,30 - 90 
1678,538,1 januari 2020,jakarta barat,"jakarta barat, kembangan utara",8,961,30 - 90 
1679,538,1 januari 2020,jakarta barat,"jakarta barat, kembangan utara",10,961,30 - 90 
1680,538,1 januari 2020,jakarta barat,"jakarta barat, kembangan utara",11,961,30 - 90 
1681,539,18 januari 2020,jakarta barat,"jakarta barat, kembangan utara",1,961,30 - 90 
1682,539,18 januari 2020,jakarta barat,"jakarta barat, kembangan utara",2,961,30 - 90 
1683,539,18 januari 2020,jakarta barat,"jakarta barat, kembangan utara",3,961,30 - 90 
1684,539,18 januari 2020,jakarta barat,"jakarta barat, kembangan utara",4,961,30 - 90 
1685,539,18 januari 2020,jakarta barat,"jakarta barat, kembangan utara",5,961,30 - 90 
1686,539,18 januari 2020,jakarta barat,"jakarta barat, kembangan utara",6,961,30 - 90 
1687,539,18 januari 2020,jakarta barat,"jakarta barat, kembangan utara",8,961,30 - 90 
1688,539,18 januari 2020,jakarta barat,"jakarta barat, kembangan utara",10,961,30 - 90 
1689,539,18 januari 2020,jakarta barat,"jakarta barat, kembangan utara",11,961,30 - 90 
1690,540,1 januari 2020,jakarta barat,"jakarta barat, meruya selatan",7,0,80
1691,541,1 januari 2020,jakarta barat,"jakarta barat, meruya utara",5,0,31 - 70 
1692,541,1 januari 2020,jakarta barat,"jakarta barat, meruya utara",6,0,31 - 70 
1693,542,1 januari 2020,jakarta barat,"jakarta barat, srengseng",5,15,71 - 150 
1694,542,1 januari 2020,jakarta barat,"jakarta barat, srengseng",7,15,71 - 150 
1695,543,1 januari 2020,jakarta barat,"jakarta barat, jati pulo",1,0,10 - 30 
1696,543,1 januari 2020,jakarta barat,"jakarta barat, jati pulo",2,0,10 - 30 
1697,543,1 januari 2020,jakarta barat,"jakarta barat, jati pulo",3,0,10 - 30 
1698,543,1 januari 2020,jakarta barat,"jakarta barat, jati pulo",5,0,10 - 30 
1699,543,1 januari 2020,jakarta barat,"jakarta barat, jati pulo",9,0,10 - 30 
1700,544,18 januari 2020,jakarta barat,"jakarta barat, jati pulo",1,0,10 - 30 
1701,544,18 januari 2020,jakarta barat,"jakarta barat, jati pulo",2,0,10 - 30 
1702,544,18 januari 2020,jakarta barat,"jakarta barat, jati pulo",3,0,10 - 30 
1703,544,18 januari 2020,jakarta barat,"jakarta barat, jati pulo",5,0,10 - 30 
1704,544,18 januari 2020,jakarta barat,"jakarta barat, jati pulo",9,0,10 - 30 
1705,545,1 januari 2020,jakarta barat,"jakarta barat, kemanggisan",2,0,31 - 150 
1706,545,1 januari 2020,jakarta barat,"jakarta barat, kemanggisan",3,0,31 - 150 
1707,545,1 januari 2020,jakarta barat,"jakarta barat, kemanggisan",4,0,31 - 150 
1708,545,1 januari 2020,jakarta barat,"jakarta barat, kemanggisan",5,0,31 - 150 
1709,545,1 januari 2020,jakarta barat,"jakarta barat, kemanggisan",6,0,31 - 150 
1710,545,1 januari 2020,jakarta barat,"jakarta barat, kemanggisan",8,0,31 - 150 
1711,546,18 januari 2020,jakarta barat,"jakarta barat, kemanggisan",2,0,31 - 150 
1712,546,18 januari 2020,jakarta barat,"jakarta barat, kemanggisan",3,0,31 - 150 
1713,546,18 januari 2020,jakarta barat,"jakarta barat, kemanggisan",4,0,31 - 150 
1714,546,18 januari 2020,jakarta barat,"jakarta barat, kemanggisan",5,0,31 - 150 
1715,546,18 januari 2020,jakarta barat,"jakarta barat, kemanggisan",6,0,31 - 150 
1716,546,18 januari 2020,jakarta barat,"jakarta barat, kemanggisan",8,0,31 - 150 
1717,547,1 januari 2020,jakarta barat,"jakarta barat, kota bambu selatan",1,0,31 - 150 
1718,548,1 januari 2020,jakarta barat,"jakarta barat, kota bambu utara",2,0,10 - 70 
1719,548,1 januari 2020,jakarta barat,"jakarta barat, kota bambu utara",3,0,10 - 70 
1720,548,1 januari 2020,jakarta barat,"jakarta barat, kota bambu utara",4,0,10 - 70 
1721,548,1 januari 2020,jakarta barat,"jakarta barat, kota bambu utara",8,0,10 - 70 
1722,548,1 januari 2020,jakarta barat,"jakarta barat, kota bambu utara",9,0,10 - 70 
1723,549,18 januari 2020,jakarta barat,"jakarta barat, kota bambu utara",2,0,10 - 70 
1724,549,18 januari 2020,jakarta barat,"jakarta barat, kota bambu utara",3,0,10 - 70 
1725,549,18 januari 2020,jakarta barat,"jakarta barat, kota bambu utara",4,0,10 - 70 
1726,549,18 januari 2020,jakarta barat,"jakarta barat, kota bambu utara",8,0,10 - 70 
1727,549,18 januari 2020,jakarta barat,"jakarta barat, kota bambu utara",9,0,10 - 70 
1728,550,1 januari 2020,jakarta barat,"jakarta barat, palmerah",3,0,31 - 70 
1729,550,1 januari 2020,jakarta barat,"jakarta barat, palmerah",12,0,31 - 70 
1730,550,1 januari 2020,jakarta barat,"jakarta barat, palmerah",13,0,31 - 70 
1731,550,1 januari 2020,jakarta barat,"jakarta barat, palmerah",15,0,31 - 70 
1732,551,18 januari 2020,jakarta barat,"jakarta barat, palmerah",3,0,31 - 70 
1733,551,18 januari 2020,jakarta barat,"jakarta barat, palmerah",12,0,31 - 70 
1734,551,18 januari 2020,jakarta barat,"jakarta barat, palmerah",13,0,31 - 70 
1735,551,18 januari 2020,jakarta barat,"jakarta barat, palmerah",15,0,31 - 70 
1736,552,1 januari 2020,jakarta barat,"jakarta barat, slipi",3,0,31 - 70 
1737,552,1 januari 2020,jakarta barat,"jakarta barat, slipi",4,0,31 - 70 
1738,552,1 januari 2020,jakarta barat,"jakarta barat, slipi",5,0,31 - 70 
1739,553,1 januari 2020,jakarta selatan,"jakarta selatan, cilandak barat",2,300,71 -180 
1740,553,1 januari 2020,jakarta selatan,"jakarta selatan, cilandak barat",12,300,71 -180 
1741,554,1 januari 2020,jakarta selatan,"jakarta selatan, cipete selatan",7,65,10 - 30 
1742,555,1 januari 2020,jakarta selatan,"jakarta selatan, lebak bulus",4,91,31 - 70 
1743,555,1 januari 2020,jakarta selatan,"jakarta selatan, lebak bulus",8,91,31 - 70 
1744,556,24 januari 2020,jakarta selatan,"jakarta selatan, lebak bulus",4,91,31 - 70 
1745,556,24 januari 2020,jakarta selatan,"jakarta selatan, lebak bulus",8,91,31 - 70 
1746,557,26 januari 2020,jakarta selatan,"jakarta selatan, lebak bulus",4,91,31 - 70 
1747,557,26 januari 2020,jakarta selatan,"jakarta selatan, lebak bulus",8,91,31 - 70 
1748,558,1 januari 2020,jakarta selatan,"jakarta selatan, pondok labu",1,134,31 - 70 
1749,558,1 januari 2020,jakarta selatan,"jakarta selatan, pondok labu",2,134,31 - 70 
1750,558,1 januari 2020,jakarta selatan,"jakarta selatan, pondok labu",3,134,31 - 70 
1751,558,1 januari 2020,jakarta selatan,"jakarta selatan, pondok labu",7,134,31 - 70 
1752,558,1 januari 2020,jakarta selatan,"jakarta selatan, pondok labu",9,134,31 - 70 
1753,558,1 januari 2020,jakarta selatan,"jakarta selatan, pondok labu",10,134,31 - 70 
1754,559,26 januari 2020,jakarta selatan,"jakarta selatan, pondok labu",1,134,31 - 70 
1755,559,26 januari 2020,jakarta selatan,"jakarta selatan, pondok labu",2,134,31 - 70 
1756,559,26 januari 2020,jakarta selatan,"jakarta selatan, pondok labu",3,134,31 - 70 
1757,559,26 januari 2020,jakarta selatan,"jakarta selatan, pondok labu",7,134,31 - 70 
1758,559,26 januari 2020,jakarta selatan,"jakarta selatan, pondok labu",9,134,31 - 70 
1759,559,26 januari 2020,jakarta selatan,"jakarta selatan, pondok labu",10,134,31 - 70 
1760,560,1 januari 2020,jakarta selatan,"jakarta selatan, jagakarsa",2,235,31 - 70 
1761,560,1 januari 2020,jakarta selatan,"jakarta selatan, jagakarsa",4,235,31 - 70 
1762,561,1 januari 2020,jakarta selatan,"jakarta selatan, tanjung barat",1,0,31 - 70 
1763,561,1 januari 2020,jakarta selatan,"jakarta selatan, tanjung barat",4,0,31 - 70 
1764,561,1 januari 2020,jakarta selatan,"jakarta selatan, tanjung barat",5,0,31 - 70 
1765,562,1 januari 2020,jakarta selatan,"jakarta selatan, ciganjur",. 01,150,30 - 100 
1766,562,1 januari 2020,jakarta selatan,"jakarta selatan, ciganjur",5,150,30 - 100 
1767,562,1 januari 2020,jakarta selatan,"jakarta selatan, ciganjur",6,150,30 - 100 
1768,563,1 januari 2020,jakarta selatan,"jakarta selatan, srengseng sawah",.08,372,10 - 30 
1769,564,1 januari 2020,jakarta selatan,"jakarta selatan, lenteng agung",. 01,507,10 - 30 
1770,564,1 januari 2020,jakarta selatan,"jakarta selatan, lenteng agung",2,507,10 - 30 
1771,564,1 januari 2020,jakarta selatan,"jakarta selatan, lenteng agung",3,507,10 - 30 
1772,564,1 januari 2020,jakarta selatan,"jakarta selatan, lenteng agung",7,507,10 - 30 
1773,565,1 januari 2020,jakarta selatan,"jakarta selatan, cipedak",.01,175,10 - 30 
1774,566,1 januari 2020,jakarta selatan,"jakarta selatan, gunung",1,40,71 - 150 
1775,566,1 januari 2020,jakarta selatan,"jakarta selatan, gunung",6,40,71 - 150 
1776,567,1 januari 2020,jakarta selatan,"jakarta selatan, kramat pela",2,52,71 - 150 
1777,567,1 januari 2020,jakarta selatan,"jakarta selatan, kramat pela",9,52,71 - 150 
1778,567,1 januari 2020,jakarta selatan,"jakarta selatan, kramat pela",10,52,71 - 150 
1779,568,18 januari 2020,jakarta selatan,"jakarta selatan, kramat pela",2,52,71 - 150 
1780,568,18 januari 2020,jakarta selatan,"jakarta selatan, kramat pela",9,52,71 - 150 
1781,568,18 januari 2020,jakarta selatan,"jakarta selatan, kramat pela",10,52,71 - 150 
1782,569,1 januari 2020,jakarta selatan,"jakarta selatan, petogogan",1,0,71 - 150 
1783,569,1 januari 2020,jakarta selatan,"jakarta selatan, petogogan",2,0,71 - 150 
1784,569,1 januari 2020,jakarta selatan,"jakarta selatan, petogogan",3,0,71 - 150 
1785,570,18 januari 2020,jakarta selatan,"jakarta selatan, petogogan",1,0,71 - 150 
1786,570,18 januari 2020,jakarta selatan,"jakarta selatan, petogogan",2,0,71 - 150 
1787,570,18 januari 2020,jakarta selatan,"jakarta selatan, petogogan",3,0,71 - 150 
1788,571,1 januari 2020,jakarta selatan,"jakarta selatan, pulo",3,16,30 - 150 
1789,571,1 januari 2020,jakarta selatan,"jakarta selatan, pulo",7,16,30 - 150 
1790,572,1 januari 2020,jakarta selatan,"jakarta selatan, rawa barat",5,99,71 - 150 
1791,573,1 januari 2020,jakarta selatan,"jakarta selatan, cipete utara",.01,231,10 - 70 
1792,573,1 januari 2020,jakarta selatan,"jakarta selatan, cipete utara",2,231,10 - 70 
1793,573,1 januari 2020,jakarta selatan,"jakarta selatan, cipete utara",3,231,10 - 70 
1794,573,1 januari 2020,jakarta selatan,"jakarta selatan, cipete utara",4,231,10 - 70 
1795,573,1 januari 2020,jakarta selatan,"jakarta selatan, cipete utara",6,231,10 - 70 
1796,573,1 januari 2020,jakarta selatan,"jakarta selatan, cipete utara",7,231,10 - 70 
1797,573,1 januari 2020,jakarta selatan,"jakarta selatan, cipete utara",9,231,10 - 70 
1798,573,1 januari 2020,jakarta selatan,"jakarta selatan, cipete utara",13,231,10 - 70 
1799,574,1 januari 2020,jakarta selatan,"jakarta selatan, cipulir",5,675,30 - 150 
1800,574,1 januari 2020,jakarta selatan,"jakarta selatan, cipulir",6,675,30 - 150 
1801,574,1 januari 2020,jakarta selatan,"jakarta selatan, cipulir",7,675,30 - 150 
1802,574,1 januari 2020,jakarta selatan,"jakarta selatan, cipulir",8,675,30 - 150 
1803,574,1 januari 2020,jakarta selatan,"jakarta selatan, cipulir",9,675,30 - 150 
1804,574,1 januari 2020,jakarta selatan,"jakarta selatan, cipulir",10,675,30 - 150 
1805,575,1 januari 2020,jakarta selatan,"jakarta selatan, grogol selatan",5,250,31 - 70 
1806,575,1 januari 2020,jakarta selatan,"jakarta selatan, grogol selatan",6,250,31 - 70 
1807,576,18 januari 2020,jakarta selatan,"jakarta selatan, grogol selatan",5,250,31 - 70 
1808,576,18 januari 2020,jakarta selatan,"jakarta selatan, grogol selatan",6,250,31 - 70 
1809,577,1 januari 2020,jakarta selatan,"jakarta selatan, grogol utara",. 04,0,20 - 60 
1810,577,1 januari 2020,jakarta selatan,"jakarta selatan, grogol utara",5,0,20 - 60 
1811,577,1 januari 2020,jakarta selatan,"jakarta selatan, grogol utara",14,0,20 - 60 
1812,578,18 januari 2020,jakarta selatan,"jakarta selatan, grogol utara",. 04,0,20 - 60 
1813,578,18 januari 2020,jakarta selatan,"jakarta selatan, grogol utara",5,0,20 - 60 
1814,578,18 januari 2020,jakarta selatan,"jakarta selatan, grogol utara",14,0,20 - 60 
1815,579,1 januari 2020,jakarta selatan,"jakarta selatan, kebayoran lama selatan",10,55,71 - 150 
1816,580,1 januari 2020,jakarta selatan,"jakarta selatan, kebayoran lama utara",11,700,31 - 70 
1817,581,1 januari 2020,jakarta selatan,"jakarta selatan, pondok pinang",5,962,31 - 150 
1818,581,1 januari 2020,jakarta selatan,"jakarta selatan, pondok pinang",8,962,31 - 150 
1819,582,1 januari 2020,jakarta selatan,"jakarta selatan, bangka",1,1041,31 - 150 
1820,582,1 januari 2020,jakarta selatan,"jakarta selatan, bangka",2,1041,31 - 150 
1821,582,1 januari 2020,jakarta selatan,"jakarta selatan, bangka",3,1041,31 - 150 
1822,582,1 januari 2020,jakarta selatan,"jakarta selatan, bangka",4,1041,31 - 150 
1823,583,1 januari 2020,jakarta selatan,"jakarta selatan, kuningan barat",1,816,71 - 150 
1824,583,1 januari 2020,jakarta selatan,"jakarta selatan, kuningan barat",2,816,71 - 150 
1825,583,1 januari 2020,jakarta selatan,"jakarta selatan, kuningan barat",3,816,71 - 150 
1826,583,1 januari 2020,jakarta selatan,"jakarta selatan, kuningan barat",4,816,71 - 150 
1827,583,1 januari 2020,jakarta selatan,"jakarta selatan, kuningan barat",5,816,71 - 150 
1828,584,1 januari 2020,jakarta selatan,"jakarta selatan, mampang prapatan",4,797,31 - 150 
1829,584,1 januari 2020,jakarta selatan,"jakarta selatan, mampang prapatan",6,797,31 - 150 
1830,585,1 januari 2020,jakarta selatan,"jakarta selatan, pela mampang",4,1099,10 - 150 
1831,585,1 januari 2020,jakarta selatan,"jakarta selatan, pela mampang",6,1099,10 - 150 
1832,585,1 januari 2020,jakarta selatan,"jakarta selatan, pela mampang",9,1099,10 - 150 
1833,585,1 januari 2020,jakarta selatan,"jakarta selatan, pela mampang",11,1099,10 - 150 
1834,586,1 januari 2020,jakarta selatan,"jakarta selatan, tegal parang",3,1058,31 - 150 
1835,586,1 januari 2020,jakarta selatan,"jakarta selatan, tegal parang",4,1058,31 - 150 
1836,586,1 januari 2020,jakarta selatan,"jakarta selatan, tegal parang",5,1058,31 - 150 
1837,586,1 januari 2020,jakarta selatan,"jakarta selatan, tegal parang",6,1058,31 - 150 
1838,586,1 januari 2020,jakarta selatan,"jakarta selatan, tegal parang",7,1058,31 - 150 
1839,587,1 januari 2020,jakarta selatan,"jakarta selatan, cikoko",1,147,71 - 150 
1840,588,1 januari 2020,jakarta selatan,"jakarta selatan, kalibata",1,3615,31 - 200 
1841,588,1 januari 2020,jakarta selatan,"jakarta selatan, kalibata",4,3615,31 - 200 
1842,588,1 januari 2020,jakarta selatan,"jakarta selatan, kalibata",5,3615,31 - 200 
1843,588,1 januari 2020,jakarta selatan,"jakarta selatan, kalibata",6,3615,31 - 200 
